Type,Region,Scale,PERIOD,Sales Price Index
Apartments,Chungnam,Scale5,2022.10 Month,104.1591622
Apartments,Chungnam,Scale5,2022.11 Month,103.4178499
Apartments,Chungnam,Scale5,2022.12 Month,102.0834406
Apartments,Chungnam,Scale5,2023.01 Month,101.1252512
Apartments,Chungnam,Scale5,2023.02 Month,100.1317582
Apartments,Chungnam,Scale5,2023.03 Month,98.95673053
Apartments,Chungnam,Scale5,2023.04 Month,98.52086436
Apartments,Chungnam,Scale5,2023.05 Month,97.98265691
Apartments,Chungnam,Scale5,2023.06 Month,97.95221611
Apartments,Chungnam,Scale5,2023.07 Month,98.11297803
Apartments,Chungnam,Scale5,2023.08 Month,98.24870096
Apartments,Chungnam,Scale5,2023.09 Month,98.35778557
Apartments,Chungnam,Scale5,2023.10 Month,98.71249697
Apartments,Chungnam,Scale5,2023.11 Month,98.70287195
Apartments,Chungnam,Scale5,2023.12 Month,98.39952383
Apartments,Chungnam,Scale5,2024.01 Month,98.08789842
Apartments,Chungnam,Scale5,2024.02 Month,97.6393276
Apartments,Chungnam,Scale5,2024.03 Month,97.10728648
Apartments,Chungnam,Scale5,2024.04 Month,96.89951434
Apartments,Chungnam,Scale5,2024.05 Month,96.95076421
Apartments,Chungnam,Scale5,2024.06 Month,96.87209262
Apartments,Chungnam,Scale5,2024.07 Month,96.72117393
Apartments,Chungnam,Scale5,2024.08 Month,96.55177971
Apartments,Chungnam,Scale5,2024.09 Month,96.55614839
Apartments,Chungnam,Scale5,2024.10 Month,96.44155869
Apartments,Chungnam,Scale5,2024.11 Month,96.33153998
Apartments,Chungnam,Scale5,2024.12 Month,96.22201918
Apartments,Chungnam,Scale5,2025.01 Month,96.21741756
Apartments,Chungnam,Scale5,2025.02 Month,96.13123062
Apartments,Chungnam,Scale5,2025.03 Month,95.87663726
Apartments,Chungnam,Scale6,2015.01 Month,75.8484079
Apartments,Chungnam,Scale6,2015.02 Month,75.83170931
Apartments,Chungnam,Scale6,2015.03 Month,75.82773729
Apartments,Chungnam,Scale6,2015.04 Month,75.86793024
Apartments,Chungnam,Scale6,2015.05 Month,75.92739405
Apartments,Chungnam,Scale6,2015.06 Month,75.87074669
Apartments,Chungnam,Scale6,2015.07 Month,75.99468894
Apartments,Chungnam,Scale6,2015.08 Month,76.99561907
Apartments,Chungnam,Scale6,2015.09 Month,77.55130513
Apartments,Chungnam,Scale6,2015.10 Month,77.53317811
Apartments,Chungnam,Scale6,2015.11 Month,77.65757118
Apartments,Chungnam,Scale6,2015.12 Month,77.75204574
Apartments,Chungnam,Scale6,2016.01 Month,77.61326546
Apartments,Chungnam,Scale6,2016.02 Month,77.61451351
Apartments,Chungnam,Scale6,2016.03 Month,77.40800215
Apartments,Chungnam,Scale6,2016.04 Month,77.23817334
Apartments,Chungnam,Scale6,2016.05 Month,77.1045791
Apartments,Chungnam,Scale6,2016.06 Month,77.03618736
Apartments,Chungnam,Scale6,2016.07 Month,76.817503
Apartments,Chungnam,Scale6,2016.08 Month,76.75121125
Apartments,Chungnam,Scale6,2016.09 Month,76.70859174
Apartments,Chungnam,Scale6,2016.10 Month,76.74696766
Apartments,Chungnam,Scale6,2016.11 Month,76.57551388
Apartments,Chungnam,Scale6,2016.12 Month,76.62033317
Apartments,Chungnam,Scale6,2017.01 Month,76.5780643
Apartments,Chungnam,Scale6,2017.02 Month,76.49944097
Apartments,Chungnam,Scale6,2017.03 Month,77.04628893
Apartments,Chungnam,Scale6,2017.04 Month,76.99129665
Apartments,Chungnam,Scale6,2017.05 Month,77.02920402
Apartments,Chungnam,Scale6,2017.06 Month,76.97925303
Apartments,Chungnam,Scale6,2017.07 Month,77.0108242
Apartments,Chungnam,Scale6,2017.08 Month,76.10636087
Apartments,Chungnam,Scale6,2017.09 Month,76.64561336
Apartments,Chungnam,Scale6,2017.10 Month,76.78201823
Apartments,Chungnam,Scale6,2017.11 Month,76.85476232
Apartments,Chungnam,Scale6,2017.12 Month,76.85476232
Apartments,Chungnam,Scale6,2018.01 Month,76.95009857
Apartments,Chungnam,Scale6,2018.02 Month,77.21281268
Apartments,Chungnam,Scale6,2018.03 Month,77.39726777
Apartments,Chungnam,Scale6,2018.04 Month,77.57614354
Apartments,Chungnam,Scale6,2018.05 Month,77.64963625
Apartments,Chungnam,Scale6,2018.06 Month,77.56233269
Apartments,Chungnam,Scale6,2018.07 Month,77.11180609
Apartments,Chungnam,Scale6,2018.08 Month,77.11180609
Apartments,Chungnam,Scale6,2018.09 Month,77.15362649
Apartments,Chungnam,Scale6,2018.10 Month,77.06229868
Apartments,Chungnam,Scale6,2018.11 Month,77.31480174
Apartments,Chungnam,Scale6,2018.12 Month,77.50796571
Apartments,Chungnam,Scale6,2019.01 Month,77.21198472
Apartments,Chungnam,Scale6,2019.02 Month,76.98880234
Apartments,Chungnam,Scale6,2019.03 Month,76.98880234
Apartments,Chungnam,Scale6,2019.04 Month,76.89027165
Apartments,Chungnam,Scale6,2019.05 Month,76.79166282
Apartments,Chungnam,Scale6,2019.06 Month,76.79166282
Apartments,Chungnam,Scale6,2019.07 Month,76.79166282
Apartments,Chungnam,Scale6,2019.08 Month,78.65208103
Apartments,Chungnam,Scale6,2019.09 Month,78.88008508
Apartments,Chungnam,Scale6,2019.10 Month,80.04454269
Apartments,Chungnam,Scale6,2019.11 Month,80.81505897
Apartments,Chungnam,Scale6,2019.12 Month,80.7189934
Apartments,Chungnam,Scale6,2020.01 Month,80.95895687
Apartments,Chungnam,Scale6,2020.02 Month,81.43798616
Apartments,Chungnam,Scale6,2020.03 Month,81.43798616
Apartments,Chungnam,Scale6,2020.04 Month,81.19166331
Apartments,Chungnam,Scale6,2020.05 Month,79.62010371
Apartments,Chungnam,Scale6,2020.06 Month,79.62010371
Apartments,Chungnam,Scale6,2020.07 Month,79.62010371
Apartments,Chungnam,Scale6,2020.08 Month,80.33379989
Apartments,Chungnam,Scale6,2020.09 Month,81.19889532
Apartments,Chungnam,Scale6,2020.10 Month,82.16577204
Apartments,Chungnam,Scale6,2020.11 Month,83.31443851
Apartments,Chungnam,Scale6,2020.12 Month,85.53788066
Apartments,Chungnam,Scale6,2021.01 Month,85.53788066
Apartments,Chungnam,Scale6,2021.02 Month,87.82714308
Apartments,Chungnam,Scale6,2021.03 Month,92.01997119
Apartments,Chungnam,Scale6,2021.04 Month,98.50046153
Apartments,Chungnam,Scale6,2021.05 Month,99.42758598
Apartments,Chungnam,Scale6,2021.06 Month,100
Apartments,Chungnam,Scale6,2021.07 Month,100.8402749
Apartments,Chungnam,Scale6,2021.08 Month,101.7935625
Apartments,Chungnam,Scale6,2021.09 Month,102.8484632
Apartments,Chungnam,Scale6,2021.10 Month,104.192954
Apartments,Chungnam,Scale6,2021.11 Month,105.167114
Apartments,Chungnam,Scale6,2021.12 Month,106.0901303
Apartments,Chungnam,Scale6,2022.01 Month,106.4744351
Apartments,Chungnam,Scale6,2022.02 Month,106.9685933
Apartments,Chungnam,Scale6,2022.03 Month,106.9839043
Apartments,Chungnam,Scale6,2022.04 Month,107.0730717
Apartments,Chungnam,Scale6,2022.05 Month,107.1192375
Apartments,Chungnam,Scale6,2022.06 Month,107.2947129
Apartments,Chungnam,Scale6,2022.07 Month,107.2013531
Apartments,Chungnam,Scale6,2022.08 Month,107.5597691
Apartments,Chungnam,Scale6,2022.09 Month,107.5010613
Apartments,Chungnam,Scale6,2022.10 Month,107.6824776
Apartments,Chungnam,Scale6,2022.11 Month,107.3507882
Apartments,Chungnam,Scale6,2022.12 Month,107.0280209
Apartments,Chungnam,Scale6,2023.01 Month,106.1180758
Apartments,Chungnam,Scale6,2023.02 Month,105.4534416
Apartments,Chungnam,Scale6,2023.03 Month,104.3501707
Apartments,Chungnam,Scale6,2023.04 Month,103.403607
Apartments,Chungnam,Scale6,2023.05 Month,102.8221359
Apartments,Chungnam,Scale6,2023.06 Month,102.4847481
Apartments,Chungnam,Scale6,2023.07 Month,102.7390245
Apartments,Chungnam,Scale6,2023.08 Month,103.5907795
Apartments,Chungnam,Scale6,2023.09 Month,104.0732941
Apartments,Chungnam,Scale6,2023.10 Month,104.9887368
Apartments,Chungnam,Scale6,2023.11 Month,104.6595651
Apartments,Chungnam,Scale6,2023.12 Month,104.916867
Apartments,Chungnam,Scale6,2024.01 Month,104.747991
Apartments,Chungnam,Scale6,2024.02 Month,104.2271758
Apartments,Chungnam,Scale6,2024.03 Month,103.6520351
Apartments,Chungnam,Scale6,2024.04 Month,102.9848728
Apartments,Chungnam,Scale6,2024.05 Month,103.0140189
Apartments,Chungnam,Scale6,2024.06 Month,103.8263332
Apartments,Chungnam,Scale6,2024.07 Month,103.4437708
Apartments,Chungnam,Scale6,2024.08 Month,103.2363124
Apartments,Chungnam,Scale6,2024.09 Month,103.067006
Apartments,Chungnam,Scale6,2024.10 Month,103.0838265
Apartments,Chungnam,Scale6,2024.11 Month,102.9999605
Apartments,Chungnam,Scale6,2024.12 Month,103.7080901
Apartments,Chungnam,Scale6,2025.01 Month,103.6719569
Apartments,Chungnam,Scale6,2025.02 Month,103.8466831
Apartments,Chungnam,Scale6,2025.03 Month,103.984065
Apartments,Jeonbuk,Scale1,2017.11 Month,96.61369297
Apartments,Jeonbuk,Scale1,2017.12 Month,96.68280359
Apartments,Jeonbuk,Scale1,2018.01 Month,96.78133827
Apartments,Jeonbuk,Scale1,2018.02 Month,96.33702848
Apartments,Jeonbuk,Scale1,2018.03 Month,95.99441855
Apartments,Jeonbuk,Scale1,2018.04 Month,95.67861236
Apartments,Jeonbuk,Scale1,2018.05 Month,95.44589446
Apartments,Jeonbuk,Scale1,2018.06 Month,95.05199524
Apartments,Jeonbuk,Scale1,2018.07 Month,94.61188678
Apartments,Jeonbuk,Scale1,2018.08 Month,93.87076834
Apartments,Jeonbuk,Scale1,2018.09 Month,93.65290176
Apartments,Jeonbuk,Scale1,2018.10 Month,93.56032851
Apartments,Jeonbuk,Scale1,2018.11 Month,93.3300182
Apartments,Jeonbuk,Scale1,2018.12 Month,93.36772893
Apartments,Jeonbuk,Scale1,2019.01 Month,93.19372487
Apartments,Jeonbuk,Scale1,2019.02 Month,93.06026137
Apartments,Jeonbuk,Scale1,2019.03 Month,92.61522807
Apartments,Jeonbuk,Scale1,2019.04 Month,92.34091052
Apartments,Jeonbuk,Scale1,2019.05 Month,92.73040726
Apartments,Jeonbuk,Scale1,2019.06 Month,92.37239686
Apartments,Jeonbuk,Scale1,2019.07 Month,92.44004675
Apartments,Jeonbuk,Scale1,2019.08 Month,92.38242945
Apartments,Jeonbuk,Scale1,2019.09 Month,92.14778758
Apartments,Jeonbuk,Scale1,2019.10 Month,92.15847992
Apartments,Jeonbuk,Scale1,2019.11 Month,92.30520955
Apartments,Jeonbuk,Scale1,2019.12 Month,92.16515763
Apartments,Jeonbuk,Scale1,2020.01 Month,92.51785541
Apartments,Jeonbuk,Scale1,2020.02 Month,92.77286247
Apartments,Jeonbuk,Scale1,2020.03 Month,93.14116996
Apartments,Jeonbuk,Scale1,2020.04 Month,93.10793439
Apartments,Jeonbuk,Scale1,2020.05 Month,92.95734323
Apartments,Jeonbuk,Scale1,2020.06 Month,93.11972069
Apartments,Jeonbuk,Scale1,2020.07 Month,93.44713375
Apartments,Jeonbuk,Scale1,2020.08 Month,94.13994805
Apartments,Jeonbuk,Scale1,2020.09 Month,94.82054359
Apartments,Jeonbuk,Scale1,2020.10 Month,94.93207268
Apartments,Jeonbuk,Scale1,2020.11 Month,95.17735101
Apartments,Jeonbuk,Scale1,2020.12 Month,96.43978559
Apartments,Jeonbuk,Scale1,2021.01 Month,97.03207335
Apartments,Jeonbuk,Scale1,2021.02 Month,97.12660359
Apartments,Jeonbuk,Scale1,2021.03 Month,97.43540108
Apartments,Jeonbuk,Scale1,2021.04 Month,97.82817825
Apartments,Jeonbuk,Scale1,2021.05 Month,98.60695117
Apartments,Jeonbuk,Scale1,2021.06 Month,100
Apartments,Jeonbuk,Scale1,2021.07 Month,100.4381503
Apartments,Jeonbuk,Scale1,2021.08 Month,101.1093357
Apartments,Jeonbuk,Scale1,2021.09 Month,101.7592949
Apartments,Jeonbuk,Scale1,2021.10 Month,101.9872922
Apartments,Jeonbuk,Scale1,2021.11 Month,103.0029284
Apartments,Jeonbuk,Scale1,2021.12 Month,102.8602929
Apartments,Jeonbuk,Scale1,2022.01 Month,103.2731101
Apartments,Jeonbuk,Scale1,2022.02 Month,103.5427503
Apartments,Jeonbuk,Scale1,2022.03 Month,104.9852805
Apartments,Jeonbuk,Scale1,2022.04 Month,106.0776253
Apartments,Jeonbuk,Scale1,2022.05 Month,106.975982
Apartments,Jeonbuk,Scale1,2022.06 Month,107.967996
Apartments,Jeonbuk,Scale1,2022.07 Month,108.6260791
Apartments,Jeonbuk,Scale1,2022.08 Month,109.2142218
Apartments,Jeonbuk,Scale1,2022.09 Month,109.1131602
Apartments,Jeonbuk,Scale1,2022.10 Month,109.333719
Apartments,Jeonbuk,Scale1,2022.11 Month,107.4994978
Apartments,Jeonbuk,Scale1,2022.12 Month,105.755442
Apartments,Jeonbuk,Scale1,2023.01 Month,104.9376143
Apartments,Jeonbuk,Scale1,2023.02 Month,104.3544943
Apartments,Jeonbuk,Scale1,2023.03 Month,104.1774132
Apartments,Jeonbuk,Scale1,2023.04 Month,103.4811336
Apartments,Jeonbuk,Scale1,2023.05 Month,103.4521349
Apartments,Jeonbuk,Scale1,2023.06 Month,102.9607645
Apartments,Jeonbuk,Scale1,2023.07 Month,103.3954901
Apartments,Jeonbuk,Scale1,2023.08 Month,103.4888145
Apartments,Jeonbuk,Scale1,2023.09 Month,103.6587686
Apartments,Jeonbuk,Scale1,2023.10 Month,103.4802307
Apartments,Jeonbuk,Scale1,2023.11 Month,103.5427463
Apartments,Jeonbuk,Scale1,2023.12 Month,103.4316929
Apartments,Jeonbuk,Scale1,2024.01 Month,103.4952758
Apartments,Jeonbuk,Scale1,2024.02 Month,103.110574
Apartments,Jeonbuk,Scale1,2024.03 Month,103.1038323
Apartments,Jeonbuk,Scale1,2024.04 Month,102.3846078
Apartments,Jeonbuk,Scale1,2024.05 Month,102.3186562
Apartments,Jeonbuk,Scale1,2024.06 Month,101.7089662
Apartments,Jeonbuk,Scale1,2024.07 Month,101.7457374
Apartments,Jeonbuk,Scale1,2024.08 Month,101.3639707
Apartments,Jeonbuk,Scale1,2024.09 Month,101.1427956
Apartments,Jeonbuk,Scale1,2024.10 Month,100.9304494
Apartments,Jeonbuk,Scale1,2024.11 Month,100.5814397
Apartments,Jeonbuk,Scale1,2024.12 Month,100.1332476
Apartments,Jeonbuk,Scale1,2025.01 Month,99.96118248
Apartments,Jeonbuk,Scale1,2025.02 Month,99.88740312
Apartments,Jeonbuk,Scale1,2025.03 Month,99.38895189
Apartments,Jeonbuk,Scale2,2015.01 Month,103.8980283
Apartments,Jeonbuk,Scale2,2015.02 Month,103.913165
Apartments,Jeonbuk,Scale2,2015.03 Month,104.0280588
Apartments,Jeonbuk,Scale2,2015.04 Month,104.0606475
Apartments,Jeonbuk,Scale2,2015.05 Month,104.0281801
Apartments,Jeonbuk,Scale2,2015.06 Month,103.9686696
Apartments,Jeonbuk,Scale2,2015.07 Month,103.9590898
Apartments,Jeonbuk,Scale2,2015.08 Month,104.0357637
Apartments,Jeonbuk,Scale2,2015.09 Month,104.2201642
Apartments,Jeonbuk,Scale2,2015.10 Month,104.3110179
Apartments,Jeonbuk,Scale2,2015.11 Month,104.3575947
Apartments,Jeonbuk,Scale2,2015.12 Month,104.30113
Apartments,Jeonbuk,Scale2,2016.01 Month,104.2321496
Apartments,Jeonbuk,Scale2,2016.02 Month,104.1628313
Apartments,Jeonbuk,Scale2,2016.03 Month,104.0127431
Apartments,Jeonbuk,Scale2,2016.04 Month,103.9438345
Apartments,Jeonbuk,Scale2,2016.05 Month,103.9359774
Apartments,Jeonbuk,Scale2,2016.06 Month,103.9445858
Apartments,Jeonbuk,Scale2,2016.07 Month,103.9083841
Apartments,Jeonbuk,Scale2,2016.08 Month,103.8845183
Apartments,Jeonbuk,Scale2,2016.09 Month,103.8647378
Apartments,Jeonbuk,Scale2,2016.10 Month,103.8983554
Apartments,Jeonbuk,Scale2,2016.11 Month,104.0525174
Apartments,Jeonbuk,Scale2,2016.12 Month,104.2368915
Apartments,Jeonbuk,Scale2,2017.01 Month,104.3070818
Apartments,Jeonbuk,Scale2,2017.02 Month,104.3787469
Apartments,Jeonbuk,Scale2,2017.03 Month,104.5643596
Apartments,Jeonbuk,Scale2,2017.04 Month,104.7170605
Apartments,Jeonbuk,Scale2,2017.05 Month,104.8208886
Apartments,Jeonbuk,Scale2,2017.06 Month,104.94728
Apartments,Jeonbuk,Scale2,2017.07 Month,105.1976771
Apartments,Jeonbuk,Scale2,2017.08 Month,105.4069755
Apartments,Jeonbuk,Scale2,2017.09 Month,105.5955147
Apartments,Jeonbuk,Scale2,2017.10 Month,105.88516
Apartments,Jeonbuk,Scale2,2017.11 Month,106.0432813
Apartments,Jeonbuk,Scale2,2017.12 Month,106.1700531
Apartments,Jeonbuk,Scale2,2018.01 Month,106.0849631
Apartments,Jeonbuk,Scale2,2018.02 Month,105.8813543
Apartments,Jeonbuk,Scale2,2018.03 Month,105.7313005
Apartments,Jeonbuk,Scale2,2018.04 Month,105.5808667
Apartments,Jeonbuk,Scale2,2018.05 Month,105.2374541
Apartments,Jeonbuk,Scale2,2018.06 Month,104.7693468
Apartments,Jeonbuk,Scale2,2018.07 Month,104.5228434
Apartments,Jeonbuk,Scale2,2018.08 Month,104.3628671
Apartments,Jeonbuk,Scale2,2018.09 Month,104.1936806
Apartments,Jeonbuk,Scale2,2018.10 Month,104.2147748
Apartments,Jeonbuk,Scale2,2018.11 Month,104.1424205
Apartments,Jeonbuk,Scale2,2018.12 Month,103.9322905
Apartments,Jeonbuk,Scale2,2019.01 Month,103.5340762
Apartments,Jeonbuk,Scale2,2019.02 Month,103.1879318
Apartments,Jeonbuk,Scale2,2019.03 Month,102.7593117
Apartments,Jeonbuk,Scale2,2019.04 Month,102.2095507
Apartments,Jeonbuk,Scale2,2019.05 Month,101.7093818
Apartments,Jeonbuk,Scale2,2019.06 Month,101.1536187
Apartments,Jeonbuk,Scale2,2019.07 Month,100.6690359
Apartments,Jeonbuk,Scale2,2019.08 Month,100.1157745
Apartments,Jeonbuk,Scale2,2019.09 Month,99.42753438
Apartments,Jeonbuk,Scale2,2019.10 Month,99.09198439
Apartments,Jeonbuk,Scale2,2019.11 Month,98.64674134
Apartments,Jeonbuk,Scale2,2019.12 Month,98.35643765
Apartments,Jeonbuk,Scale2,2020.01 Month,98.04887205
Apartments,Jeonbuk,Scale2,2020.02 Month,97.89318177
Apartments,Jeonbuk,Scale2,2020.03 Month,97.78317455
Apartments,Jeonbuk,Scale2,2020.04 Month,97.68713172
Apartments,Jeonbuk,Scale2,2020.05 Month,97.50976758
Apartments,Jeonbuk,Scale2,2020.06 Month,97.44439006
Apartments,Jeonbuk,Scale2,2020.07 Month,97.34849777
Apartments,Jeonbuk,Scale2,2020.08 Month,97.15372122
Apartments,Jeonbuk,Scale2,2020.09 Month,97.11142037
Apartments,Jeonbuk,Scale2,2020.10 Month,97.33422516
Apartments,Jeonbuk,Scale2,2020.11 Month,97.38863239
Apartments,Jeonbuk,Scale2,2020.12 Month,97.98365049
Apartments,Jeonbuk,Scale2,2021.01 Month,98.23236499
Apartments,Jeonbuk,Scale2,2021.02 Month,98.28461955
Apartments,Jeonbuk,Scale2,2021.03 Month,98.33032712
Apartments,Jeonbuk,Scale2,2021.04 Month,98.68964742
Apartments,Jeonbuk,Scale2,2021.05 Month,99.14572339
Apartments,Jeonbuk,Scale2,2021.06 Month,100
Apartments,Jeonbuk,Scale2,2021.07 Month,100.9852792
Apartments,Jeonbuk,Scale2,2021.08 Month,102.1744148
Apartments,Jeonbuk,Scale2,2021.09 Month,103.4275126
Apartments,Jeonbuk,Scale2,2021.10 Month,104.2549442
Apartments,Jeonbuk,Scale2,2021.11 Month,105.0539179
Apartments,Jeonbuk,Scale2,2021.12 Month,105.7285583
Apartments,Jeonbuk,Scale2,2022.01 Month,106.1461776
Apartments,Jeonbuk,Scale2,2022.02 Month,106.3704326
Apartments,Jeonbuk,Scale2,2022.03 Month,106.716408
Apartments,Jeonbuk,Scale2,2022.04 Month,107.3840727
Apartments,Jeonbuk,Scale2,2022.05 Month,108.1324368
Apartments,Jeonbuk,Scale2,2022.06 Month,108.8453373
Apartments,Jeonbuk,Scale2,2022.07 Month,109.3020231
Apartments,Jeonbuk,Scale2,2022.08 Month,109.3151813
Apartments,Jeonbuk,Scale2,2022.09 Month,109.2589843
Apartments,Jeonbuk,Scale2,2022.10 Month,108.8971966
Apartments,Jeonbuk,Scale2,2022.11 Month,107.6554737
Apartments,Jeonbuk,Scale2,2022.12 Month,106.1354897
Apartments,Jeonbuk,Scale2,2023.01 Month,105.2027848
Apartments,Jeonbuk,Scale2,2023.02 Month,104.4881497
Apartments,Jeonbuk,Scale2,2023.03 Month,103.790404
Apartments,Jeonbuk,Scale2,2023.04 Month,103.3126823
Apartments,Jeonbuk,Scale2,2023.05 Month,102.910955
Apartments,Jeonbuk,Scale2,2023.06 Month,102.7626652
Apartments,Jeonbuk,Scale2,2023.07 Month,102.6147912
Apartments,Jeonbuk,Scale2,2023.08 Month,102.4367265
Apartments,Jeonbuk,Scale2,2023.09 Month,102.3921336
Apartments,Jeonbuk,Scale2,2023.10 Month,102.4730837
Apartments,Jeonbuk,Scale2,2023.11 Month,102.5789362
Apartments,Jeonbuk,Scale2,2023.12 Month,102.4969759
Apartments,Jeonbuk,Scale2,2024.01 Month,102.4553548
Apartments,Jeonbuk,Scale2,2024.02 Month,102.2425272
Apartments,Jeonbuk,Scale2,2024.03 Month,102.0144197
Apartments,Jeonbuk,Scale2,2024.04 Month,101.8733223
Apartments,Jeonbuk,Scale2,2024.05 Month,101.9411195
Apartments,Jeonbuk,Scale2,2024.06 Month,101.9787916
Apartments,Jeonbuk,Scale2,2024.07 Month,101.9217975
Apartments,Jeonbuk,Scale2,2024.08 Month,102.177551
Apartments,Jeonbuk,Scale2,2024.09 Month,102.1993444
Apartments,Jeonbuk,Scale2,2024.10 Month,102.2281008
Apartments,Jeonbuk,Scale2,2024.11 Month,102.0646062
Apartments,Jeonbuk,Scale2,2024.12 Month,101.7039551
Apartments,Jeonbuk,Scale2,2025.01 Month,101.4047513
Apartments,Jeonbuk,Scale2,2025.02 Month,101.4069602
Apartments,Jeonbuk,Scale2,2025.03 Month,101.6837255
Apartments,Jeonbuk,Scale3,2015.01 Month,98.40014485
Apartments,Jeonbuk,Scale3,2015.02 Month,98.3927668
Apartments,Jeonbuk,Scale3,2015.03 Month,98.46361822
Apartments,Jeonbuk,Scale3,2015.04 Month,98.54689199
Apartments,Jeonbuk,Scale3,2015.05 Month,98.47871127
Apartments,Jeonbuk,Scale3,2015.06 Month,98.44802489
Apartments,Jeonbuk,Scale3,2015.07 Month,98.5045743
Apartments,Jeonbuk,Scale3,2015.08 Month,98.69334759
Apartments,Jeonbuk,Scale3,2015.09 Month,98.95217127
